Country_territory,Iso3_code,Region,Indicator,Destination,Value_str
Netherlands,NLD,Europe,"Trafficking in persons, detected victims by citizenship",United Republic of Tanzania,1
Netherlands,NLD,Europe,"Trafficking in persons, detected victims by citizenship",United Republic of Tanzania,1
Netherlands,NLD,Europe,"Trafficking in persons, detected victims by citizenship",United Republic of Tanzania,1
Netherlands,NLD,Europe,"Trafficking in persons, detected victims by citizenship",United States of America,1
Netherlands,NLD,Europe,"Trafficking in persons, detected victims by citizenship",Uzbekistan,1
Netherlands,NLD,Europe,"Trafficking in persons, detected victims by citizenship",Venezuela (Bolivarian Republic of),1
Netherlands,NLD,Europe,"Trafficking in persons, detected victims by citizenship",Venezuela (Bolivarian Republic of),1
Netherlands,NLD,Europe,"Trafficking in persons, detected victims by citizenship",Venezuela (Bolivarian Republic of),1
Netherlands,NLD,Europe,"Trafficking in persons, detected victims by citizenship",Venezuela (Bolivarian Republic of),1
Netherlands,NLD,Europe,"Trafficking in persons, detected victims by citizenship",Venezuela (Bolivarian Republic of),1
Netherlands,NLD,Europe,"Trafficking in persons, detected victims by citizenship",Viet Nam,1
Netherlands,NLD,Europe,"Trafficking in persons, detected victims by citizenship",Viet Nam,1
Netherlands,NLD,Europe,"Trafficking in persons, detected victims by citizenship",Viet Nam,1
Netherlands,NLD,Europe,"Trafficking in persons, detected victims by citizenship",Viet Nam,1
Netherlands,NLD,Europe,"Trafficking in persons, detected victims by citizenship",Yemen,1
Netherlands,NLD,Europe,"Trafficking in persons, detected victims by citizenship",Zambia,1
Netherlands,NLD,Europe,"Trafficking in persons, detected victims by citizenship",Zambia,1
Netherlands,NLD,Europe,"Trafficking in persons, detected victims by citizenship",Zambia,1
Netherlands,NLD,Europe,"Trafficking in persons, detected victims by citizenship",Zambia,1
Netherlands,NLD,Europe,"Trafficking in persons, detected victims by citizenship",Zimbabwe,1
Netherlands,NLD,Europe,"Trafficking in persons, detected victims by citizenship",Zimbabwe,1
Netherlands,NLD,Europe,"Trafficking in persons, detected victims by citizenship",Zimbabwe,1
Netherlands,NLD,Europe,"Trafficking in persons, detected victims by citizenship",Zimbabwe,1
Netherlands,NLD,Europe,"Trafficking in persons, detected victims by citizenship",Zimbabwe,1
Netherlands,NLD,Europe,"Trafficking in persons, detected victims by citizenship",Zimbabwe,1
Netherlands,NLD,Europe,"Trafficking in persons, detected victims by citizenship",Afghanistan,6
Netherlands,NLD,Europe,"Trafficking in persons, detected victims by citizenship",Afghanistan,28
Netherlands,NLD,Europe,"Trafficking in persons, detected victims by citizenship",Afghanistan,9
Netherlands,NLD,Europe,"Trafficking in persons, detected victims by citizenship",Albania,7
Netherlands,NLD,Europe,"Trafficking in persons, detected victims by citizenship",Albania,17
Netherlands,NLD,Europe,"Trafficking in persons, detected victims by citizenship",Albania,7
Netherlands,NLD,Europe,"Trafficking in persons, detected victims by citizenship",Angola,5
Netherlands,NLD,Europe,"Trafficking in persons, detected victims by citizenship",Angola,5
Netherlands,NLD,Europe,"Trafficking in persons, detected victims by citizenship",Angola,19
Netherlands,NLD,Europe,"Trafficking in persons, detected victims by citizenship",Angola,16
Netherlands,NLD,Europe,"Trafficking in persons, detected victims by citizenship",Angola,9
Netherlands,NLD,Europe,"Trafficking in persons, detected victims by citizenship",Angola,6
Netherlands,NLD,Europe,"Trafficking in persons, detected victims by citizenship",Angola,5
Netherlands,NLD,Europe,"Trafficking in persons, detected victims by citizenship",Armenia,6
Netherlands,NLD,Europe,"Trafficking in persons, detected victims by citizenship",Armenia,10
Netherlands,NLD,Europe,"Trafficking in persons, detected victims by citizenship",Armenia,7
Netherlands,NLD,Europe,"Trafficking in persons, detected victims by citizenship",Bosnia and Herzegovina,8
Netherlands,NLD,Europe,"Trafficking in persons, detected victims by citizenship",Brazil,13
Netherlands,NLD,Europe,"Trafficking in persons, detected victims by citizenship",Brazil,14
Netherlands,NLD,Europe,"Trafficking in persons, detected victims by citizenship",Brazil,12
Netherlands,NLD,Europe,"Trafficking in persons, detected victims by citizenship",Brazil,9
Netherlands,NLD,Europe,"Trafficking in persons, detected victims by citizenship",Brazil,13
Netherlands,NLD,Europe,"Trafficking in persons, detected victims by citizenship",Brazil,8
Netherlands,NLD,Europe,"Trafficking in persons, detected victims by citizenship",Brazil,13
Netherlands,NLD,Europe,"Trafficking in persons, detected victims by citizenship",Brazil,10
Netherlands,NLD,Europe,"Trafficking in persons, detected victims by citizenship",Brazil,7
Netherlands,NLD,Europe,"Trafficking in persons, detected victims by citizenship",Bulgaria,50
Netherlands,NLD,Europe,"Trafficking in persons, detected victims by citizenship",Bulgaria,32
Netherlands,NLD,Europe,"Trafficking in persons, detected victims by citizenship",Bulgaria,39
Netherlands,NLD,Europe,"Trafficking in persons, detected victims by citizenship",Bulgaria,46
Netherlands,NLD,Europe,"Trafficking in persons, detected victims by citizenship",Bulgaria,73
Netherlands,NLD,Europe,"Trafficking in persons, detected victims by citizenship",Bulgaria,302
Netherlands,NLD,Europe,"Trafficking in persons, detected victims by citizenship",Bulgaria,123
Netherlands,NLD,Europe,"Trafficking in persons, detected victims by citizenship",Bulgaria,55
Netherlands,NLD,Europe,"Trafficking in persons, detected victims by citizenship",Bulgaria,85
Netherlands,NLD,Europe,"Trafficking in persons, detected victims by citizenship",Bulgaria,41
Netherlands,NLD,Europe,"Trafficking in persons, detected victims by citizenship",Burundi,5
Netherlands,NLD,Europe,"Trafficking in persons, detected victims by citizenship",Cameroon,11
Netherlands,NLD,Europe,"Trafficking in persons, detected victims by citizenship",Cameroon,15
Netherlands,NLD,Europe,"Trafficking in persons, detected victims by citizenship",Cameroon,11
Netherlands,NLD,Europe,"Trafficking in persons, detected victims by citizenship",Cameroon,5
Netherlands,NLD,Europe,"Trafficking in persons, detected victims by citizenship",China,33
Netherlands,NLD,Europe,"Trafficking in persons, detected victims by citizenship",China,78
Netherlands,NLD,Europe,"Trafficking in persons, detected victims by citizenship",China,37
Netherlands,NLD,Europe,"Trafficking in persons, detected victims by citizenship",China,23
Netherlands,NLD,Europe,"Trafficking in persons, detected victims by citizenship",China,40
Netherlands,NLD,Europe,"Trafficking in persons, detected victims by citizenship",China,21
Netherlands,NLD,Europe,"Trafficking in persons, detected victims by citizenship",China,31
Netherlands,NLD,Europe,"Trafficking in persons, detected victims by citizenship",China,20
Netherlands,NLD,Europe,"Trafficking in persons, detected victims by citizenship",China,16
Netherlands,NLD,Europe,"Trafficking in persons, detected victims by citizenship",China,17
Netherlands,NLD,Europe,"Trafficking in persons, detected victims by citizenship",Colombia,5
Netherlands,NLD,Europe,"Trafficking in persons, detected victims by citizenship",Congo,5
Netherlands,NLD,Europe,"Trafficking in persons, detected victims by citizenship",Congo,9
Netherlands,NLD,Europe,"Trafficking in persons, detected victims by citizenship",Congo,5
Netherlands,NLD,Europe,"Trafficking in persons, detected victims by citizenship",Congo,9
Netherlands,NLD,Europe,"Trafficking in persons, detected victims by citizenship",Congo,7
Netherlands,NLD,Europe,"Trafficking in persons, detected victims by citizenship",Congo,5
Netherlands,NLD,Europe,"Trafficking in persons, detected victims by citizenship",Congo,11
Netherlands,NLD,Europe,"Trafficking in persons, detected victims by citizenship",Cote d'Ivoire,6
Netherlands,NLD,Europe,"Trafficking in persons, detected victims by citizenship",Cote d'Ivoire,6
Netherlands,NLD,Europe,"Trafficking in persons, detected victims by citizenship",Cote d'Ivoire,5
Netherlands,NLD,Europe,"Trafficking in persons, detected victims by citizenship",Cote d'Ivoire,5
Netherlands,NLD,Europe,"Trafficking in persons, detected victims by citizenship",Czechia,7
Netherlands,NLD,Europe,"Trafficking in persons, detected victims by citizenship",Czechia,6
Netherlands,NLD,Europe,"Trafficking in persons, detected victims by citizenship",Czechia,7
Netherlands,NLD,Europe,"Trafficking in persons, detected victims by citizenship",Czechia,13
Netherlands,NLD,Europe,"Trafficking in persons, detected victims by citizenship",Czechia,6
Netherlands,NLD,Europe,"Trafficking in persons, detected victims by citizenship",Czechia,7
Netherlands,NLD,Europe,"Trafficking in persons, detected victims by citizenship",Democratic People's Republic of Korea,8
Netherlands,NLD,Europe,"Trafficking in persons, detected victims by citizenship",Dominican Republic,13
Netherlands,NLD,Europe,"Trafficking in persons, detected victims by citizenship",Eritrea,5
Netherlands,NLD,Europe,"Trafficking in persons, detected victims by citizenship",Eritrea,32
Netherlands,NLD,Europe,"Trafficking in persons, detected victims by citizenship",Eritrea,21
Netherlands,NLD,Europe,"Trafficking in persons, detected victims by citizenship",Eritrea,16
Netherlands,NLD,Europe,"Trafficking in persons, detected victims by citizenship",Gambia,5
Netherlands,NLD,Europe,"Trafficking in persons, detected victims by citizenship",Germany,7
Netherlands,NLD,Europe,"Trafficking in persons, detected victims by citizenship",Germany,13
Netherlands,NLD,Europe,"Trafficking in persons, detected victims by citizenship",Germany,9
Netherlands,NLD,Europe,"Trafficking in persons, detected victims by citizenship",Germany,5
Netherlands,NLD,Europe,"Trafficking in persons, detected victims by citizenship",Ghana,9
Netherlands,NLD,Europe,"Trafficking in persons, detected victims by citizenship",Ghana,23
Netherlands,NLD,Europe,"Trafficking in persons, detected victims by citizenship",Ghana,21
Netherlands,NLD,Europe,"Trafficking in persons, detected victims by citizenship",Ghana,13
Netherlands,NLD,Europe,"Trafficking in persons, detected victims by citizenship",Ghana,17
Netherlands,NLD,Europe,"Trafficking in persons, detected victims by citizenship",Ghana,10
Netherlands,NLD,Europe,"Trafficking in persons, detected victims by citizenship",Ghana,5
Netherlands,NLD,Europe,"Trafficking in persons, detected victims by citizenship",Greece,5
Netherlands,NLD,Europe,"Trafficking in persons, detected victims by citizenship",Guinea,15
Netherlands,NLD,Europe,"Trafficking in persons, detected victims by citizenship",Guinea,20
Netherlands,NLD,Europe,"Trafficking in persons, detected victims by citizenship",Guinea,35
Netherlands,NLD,Europe,"Trafficking in persons, detected victims by citizenship",Guinea,26
Netherlands,NLD,Europe,"Trafficking in persons, detected victims by citizenship",Guinea,58
Netherlands,NLD,Europe,"Trafficking in persons, detected victims by citizenship",Guinea,47
Netherlands,NLD,Europe,"Trafficking in persons, detected victims by citizenship",Guinea,51
Netherlands,NLD,Europe,"Trafficking in persons, detected victims by citizenship",Guinea,35
Netherlands,NLD,Europe,"Trafficking in persons, detected victims by citizenship",Guinea,12
Netherlands,NLD,Europe,"Trafficking in persons, detected victims by citizenship",Guinea,18
Netherlands,NLD,Europe,"Trafficking in persons, detected victims by citizenship",Hungary,15
Netherlands,NLD,Europe,"Trafficking in persons, detected victims by citizenship",Hungary,45
Netherlands,NLD,Europe,"Trafficking in persons, detected victims by citizenship",Hungary,47
Netherlands,NLD,Europe,"Trafficking in persons, detected victims by citizenship",Hungary,56
Netherlands,NLD,Europe,"Trafficking in persons, detected victims by citizenship",Hungary,121
Netherlands,NLD,Europe,"Trafficking in persons, detected victims by citizenship",Hungary,217
Netherlands,NLD,Europe,"Trafficking in persons, detected victims by citizenship",Hungary,172
Netherlands,NLD,Europe,"Trafficking in persons, detected victims by citizenship",Hungary,46
Netherlands,NLD,Europe,"Trafficking in persons, detected victims by citizenship",Hungary,33
Netherlands,NLD,Europe,"Trafficking in persons, detected victims by citizenship",Hungary,33
Netherlands,NLD,Europe,"Trafficking in persons, detected victims by citizenship",India,13
Netherlands,NLD,Europe,"Trafficking in persons, detected victims by citizenship",India,6
Netherlands,NLD,Europe,"Trafficking in persons, detected victims by citizenship",India,7
Netherlands,NLD,Europe,"Trafficking in persons, detected victims by citizenship",India,11
Netherlands,NLD,Europe,"Trafficking in persons, detected victims by citizenship",India,8
Netherlands,NLD,Europe,"Trafficking in persons, detected victims by citizenship",India,9
Netherlands,NLD,Europe,"Trafficking in persons, detected victims by citizenship",India,14
Netherlands,NLD,Europe,"Trafficking in persons, detected victims by citizenship",Indonesia,17
Netherlands,NLD,Europe,"Trafficking in persons, detected victims by citizenship",Indonesia,5
Netherlands,NLD,Europe,"Trafficking in persons, detected victims by citizenship",Indonesia,20
Netherlands,NLD,Europe,"Trafficking in persons, detected victims by citizenship",Indonesia,5
Netherlands,NLD,Europe,"Trafficking in persons, detected victims by citizenship",Indonesia,13
Netherlands,NLD,Europe,"Trafficking in persons, detected victims by citizenship",Iran (Islamic Republic of),6
Netherlands,NLD,Europe,"Trafficking in persons, detected victims by citizenship",Iraq,8
